cell_id,family,task,model,seed,method,policy,alpha,n_calibration,n_test,fraction,index,empirical_risk,corrected_risk,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,saliency,include_all_exact_ties_v2,0.1,1625,1644,0.66,66,0.0963202817531229,0.09687605033753079,0.0965569437043247,0.6837173620620087,0.44530848397785977,0.4218253363567331,0.005018294560267218,0.68
bxaic__PAINS__gin__seed42,bxaic,PAINS,gin,42,saliency,include_all_exact_ties_v2,0.2,1625,1644,0.51,51,0.1900834111034635,0.190581514786672,0.19251672038646503,0.5323193011488069,0.5028882737275986,0.4450049557865886,0.004164486856262966,0.5294117647058824
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,atom_occlusion,index_tiebreak_v1,0.05,4935,4933,0.93,93,0.045099158723788293,0.04529261513409547,0.04552233216539583,0.9473877485874409,0.6475785791012396,0.6302922124653776,0.0,0.9459459459459459
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,atom_occlusion,index_tiebreak_v1,0.1,4935,4933,0.88,88,0.09628083427265718,0.09646392162389811,0.09510421439254099,0.8966978540681062,0.6502051168234663,0.6128367639091339,0.0,0.8958333333333334
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,atom_occlusion,index_tiebreak_v1,0.2,4935,4933,0.79,79,0.19365995490766208,0.19382331391193466,0.19428322762247632,0.8073361241949207,0.6469157601796062,0.5689187069974881,0.0,0.8064516129032258
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.05,4935,4933,0.93,93,0.04369420943138402,0.043887950474854186,0.04401642069047468,0.9491097873801593,0.6473744265347516,0.6306624222760621,0.001722038792718065,0.9473684210526315
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.1,4935,4933,0.88,88,0.09469020944139116,0.09487361904239519,0.09335208463120344,0.8984238095877713,0.6501398061364217,0.6134634944557256,0.001725955519665572,0.896551724137931
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,atom_occlusion,include_all_exact_ties_v2,0.2,4935,4933,0.79,79,0.19145444178785467,0.19161824761407212,0.19228074495697178,0.8090242136580572,0.6470936449554286,0.5699136072061234,0.001688089463136901,0.8064516129032258
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,saliency,index_tiebreak_v1,0.05,4935,4933,0.93,93,0.04352081763915734,0.04371459381062423,0.04337405227403115,0.9473877485874409,0.6476347461404329,0.6293904294708368,0.0,0.9459459459459459
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,saliency,index_tiebreak_v1,0.1,4935,4933,0.88,88,0.09306175300268146,0.09324549251787476,0.09276062540390449,0.8966978540681062,0.6488718550091633,0.608305949602302,0.0,0.8958333333333334
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,saliency,index_tiebreak_v1,0.2,4935,4933,0.79,79,0.1898851041998893,0.19004922796321796,0.18933938231550843,0.8073361241949207,0.6449777483671237,0.5612177748618646,0.0,0.8064516129032258
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,saliency,include_all_exact_ties_v2,0.05,4935,4933,0.93,93,0.03973823023016384,0.03993277272809128,0.03940465830149322,0.9514076170745039,0.6475890180693825,0.6310238541267528,0.004019868487061534,0.9487179487179487
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,saliency,include_all_exact_ties_v2,0.1,4935,4933,0.87,87,0.09757912181250461,0.09776194613952723,0.09789498566385936,0.8920678181222955,0.6487616705786892,0.6059755662215488,0.004310984770705445,0.8888888888888888
bxaic__rings-count__gcn__seed123,bxaic,rings-count,gcn,123,saliency,include_all_exact_ties_v2,0.2,4935,4933,0.78,78,0.1962841402252502,0.19644696758743924,0.19540809794527333,0.8021228101692911,0.6446208967375936,0.5581024176934586,0.004964899714445865,0.8
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,index_tiebreak_v1,0.05,4935,4933,0.9400000000000001,94,0.04226014605831864,0.042454177633266185,0.04325890223283599,0.9571779041803794,0.6432255235945321,0.627573520283498,0.0,0.9565217391304348
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,index_tiebreak_v1,0.1,4935,4933,0.89,89,0.09290752934543953,0.09309130010529598,0.09478778124365811,0.9084471118579233,0.6438872881945176,0.6089854470829025,0.0,0.90625
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,index_tiebreak_v1,0.2,4935,4933,0.81,81,0.18323569778847756,0.18340116867628306,0.18684662066067795,0.8282350484191191,0.6385034150977482,0.568073229373765,0.0,0.8260869565217391
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.05,4935,4933,0.9400000000000001,94,0.041471649526852235,0.0416658408458297,0.042192782324830494,0.9587643468026017,0.6427487451349287,0.6275036412447033,0.0015864426222223895,0.9583333333333334
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.1,4935,4933,0.89,89,0.09145119601754959,0.09163526182062473,0.09313582387461929,0.9100514575813983,0.6438303353462446,0.6095756431027196,0.0016043457234767623,0.9090909090909091
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,include_all_exact_ties_v2,0.2,4935,4933,0.8,80,0.19803979631030627,0.19820226798852514,0.20151523613406574,0.8159776851047116,0.6370157740685118,0.560604212181533,0.002182600207709577,0.8125
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,index_tiebreak_v1,0.05,4935,4933,0.85,85,0.04695913497436683,0.04715221456614675,0.04801610728012921,0.8662810335360724,0.701677812442008,0.6753718770177067,0.0,0.8648648648648649
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,index_tiebreak_v1,0.1,4935,4933,0.78,78,0.09361305896948331,0.09379668679384075,0.09391372970016269,0.797157910454846,0.7238202563559274,0.6698657680572685,0.0,0.7948717948717948
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,index_tiebreak_v1,0.2,4935,4933,0.66,66,0.19555848300820824,0.1957214573836098,0.19687052409422257,0.6779201401145637,0.7511696552387148,0.6303392917537155,0.0,0.6774193548387096
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,include_all_exact_ties_v2,0.05,4935,4933,0.85,85,0.04549451966860318,0.04568789598147423,0.04663254862951784,0.8728503054493877,0.6984938228510175,0.6730963685070633,0.0065692719133128834,0.8666666666666667
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,include_all_exact_ties_v2,0.1,4935,4933,0.77,77,0.09824412295993198,0.09842681256224904,0.09906280130547447,0.7927876700762516,0.7242841725374853,0.6671347868812938,0.004757704581281724,0.7884615384615384
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,include_all_exact_ties_v2,0.2,4935,4933,0.66,66,0.1931222554401551,0.1932857233786781,0.19422515189297812,0.6819972610485908,0.7498344088110603,0.630977924592543,0.004077120934026859,0.6785714285714286
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,index_tiebreak_v1,0.05,4935,4933,0.9400000000000001,94,0.041029598803074295,0.04122387967851935,0.04230800726220564,0.9571779041803794,0.64349519558217,0.6279436634078734,0.0,0.9565217391304348
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,index_tiebreak_v1,0.1,4935,4933,0.89,89,0.09123807604850162,0.09142218502823188,0.09264885879033885,0.9084471118579233,0.6448959524964702,0.6104671714681509,0.0,0.90625
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,index_tiebreak_v1,0.2,4935,4933,0.8,80,0.19481968627218782,0.1949828103227807,0.19730174081248417,0.8137950848970038,0.6403940192654496,0.5638082079518689,0.0,0.8125
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.05,4935,4933,0.93,93,0.049134268676218514,0.04932690760071697,0.0504333928615909,0.9495034336961814,0.6437518556560499,0.6254864030103315,0.0021156851087391895,0.9473684210526315
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.1,4935,4933,0.89,89,0.08970457215213723,0.089888991809318,0.0906604774462382,0.9103039292049112,0.6448491627119949,0.6111418721795584,0.0018568173469890885,0.9090909090909091
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,include_all_exact_ties_v2,0.2,4935,4933,0.79,79,0.19929658199726674,0.19945879905926076,0.20236438302590007,0.8090956498667884,0.640155209727897,0.5615844238658377,0.001759525671866995,0.8064516129032258
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,index_tiebreak_v1,0.05,4935,4933,0.93,93,0.04941314033157663,0.04960572275857606,0.04917735357371372,0.9473877485874409,0.6455321990349487,0.6267042403194982,0.0,0.9459459459459459
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,index_tiebreak_v1,0.1,4935,4933,0.89,89,0.09414786784732414,0.0943313873230433,0.09360422989406722,0.9084471118579233,0.6430951001210005,0.6061258378359262,0.0,0.90625
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,index_tiebreak_v1,0.2,4935,4933,0.81,81,0.19251595182936895,0.19267954260087697,0.19191998409444472,0.8282350484191191,0.6316280134122895,0.5543087158244971,0.0,0.8260869565217391
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,include_all_exact_ties_v2,0.05,4935,4933,0.93,93,0.04173774282699868,0.041931880237285064,0.04155625762934124,0.9569012374864819,0.6440961397295298,0.628312705526305,0.009513488899041049,0.9523809523809523
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,include_all_exact_ties_v2,0.1,4935,4933,0.88,88,0.09953351251631637,0.0997159408970864,0.0991901703573772,0.9052892821860408,0.6418053660601077,0.6024256072959819,0.008591428117933998,0.9
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,include_all_exact_ties_v2,0.2,4935,4933,0.81,81,0.184696949380462,0.18486212422864107,0.18414941472352306,0.8352312047338156,0.6324320083692697,0.5583847969572749,0.006996156314697415,0.8292682926829268
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,index_tiebreak_v1,0.05,4935,4933,0.9400000000000001,94,0.04483306540099486,0.04502657571999784,0.044923609201886074,0.9571779041803794,0.6418971163149355,0.6256686732501824,0.0,0.9565217391304348
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,index_tiebreak_v1,0.1,4935,4933,0.89,89,0.0985922800511564,0.09877489911921701,0.09834229797746585,0.9084471118579233,0.641250151085719,0.6058326088830243,0.0,0.90625
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,index_tiebreak_v1,0.2,4935,4933,0.81,81,0.18652813701128632,0.18669294087331714,0.18723675480553348,0.8282350484191191,0.6369043204413463,0.5675385415956624,0.0,0.8260869565217391
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,include_all_exact_ties_v2,0.05,4935,4933,0.9400000000000001,94,0.04434071708125673,0.04453432714667783,0.04440677086777495,0.9581858622715259,0.6414774217863283,0.6254462145822143,0.0010079580911460104,0.9583333333333334
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,include_all_exact_ties_v2,0.1,4935,4933,0.89,89,0.09775464240964851,0.09793743117739337,0.0973158622648406,0.9093605267635784,0.6412118396111312,0.6061612417412064,0.0009134149056556827,0.9069767441860465
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,include_all_exact_ties_v2,0.2,4935,4933,0.81,81,0.18498055793922008,0.18514567533023615,0.18519357104599898,0.8295819056327303,0.637344020124789,0.5687092768354545,0.0013468572136117777,0.8275862068965517
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,index_tiebreak_v1,0.05,4935,4933,0.86,86,0.04520978342990487,0.0454032174283998,0.04537852474920988,0.8772717462941669,0.6961371445206013,0.6734271469256711,0.0,0.875
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,index_tiebreak_v1,0.1,4935,4933,0.78,78,0.09570694036085431,0.09589014397909551,0.0966297224757432,0.797157910454846,0.7229112328121364,0.6700299222644066,0.0,0.7948717948717948
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,index_tiebreak_v1,0.2,4935,4933,0.67,67,0.1875623795226401,0.18772697385417852,0.18889558357784628,0.6901920253936527,0.7476658280732682,0.6360535590183017,0.0,0.6875
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,include_all_exact_ties_v2,0.05,4935,4933,0.85,85,0.0473274908257016,0.04752049579109363,0.04786010666395307,0.8743475485638071,0.6973764655122221,0.673187908536131,0.00806651502772931,0.8695652173913043
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,include_all_exact_ties_v2,0.1,4935,4933,0.77,77,0.09821439880687863,0.09839709443110722,0.09888003866650677,0.7949011453215253,0.7239415911242704,0.6696172349738184,0.006871179826555369,0.7894736842105263
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,include_all_exact_ties_v2,0.2,4935,4933,0.66,66,0.19462998676208756,0.19479314924450922,0.19614754503766746,0.6830623074467967,0.7493801959561732,0.6327977301510199,0.00514216733223267,0.6785714285714286
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,index_tiebreak_v1,0.05,4935,4933,0.9400000000000001,94,0.04681106256679305,0.047004172157034764,0.04648589656434293,0.9571779041803794,0.6413876365817872,0.625018049814428,0.0,0.9565217391304348
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,index_tiebreak_v1,0.1,4935,4933,0.9,90,0.09392606936607788,0.0941096337766596,0.09423526416947829,0.9152059964128934,0.6403486386298105,0.6073742703507441,0.0,0.9130434782608695
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,index_tiebreak_v1,0.2,4935,4933,0.81,81,0.19071546938019482,0.19087942491719176,0.191284090659572,0.8282350484191191,0.6355067312272551,0.5662693795123481,0.0,0.8260869565217391
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.05,4935,4933,0.9400000000000001,94,0.046324524106109946,0.04651773226573185,0.045942973233128195,0.9582702047287683,0.6409325662935879,0.6247691891827197,0.0010923005483884935,0.9583333333333334
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.1,4935,4933,0.9,90,0.09322028832465772,0.0934039957216741,0.09333039576929526,0.9161493805082999,0.6402261131101895,0.6075866369913092,0.000943384095406751,0.9142857142857143
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,include_all_exact_ties_v2,0.2,4935,4933,0.81,81,0.18873080848261514,0.18889516609840004,0.18909503932321473,0.8297309896492756,0.6359169430756447,0.5674262313632146,0.0014959412301570351,0.8275862068965517
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,index_tiebreak_v1,0.05,4935,4933,0.81,81,0.0445160815097812,0.04470965604756282,0.04314575242242291,0.8282350484191191,0.73596132601841,0.7084946384053479,0.0,0.8260869565217391
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,index_tiebreak_v1,0.1,4935,4933,0.74,74,0.09233725517164414,0.09252114146516639,0.09150020516794957,0.7572472903866901,0.7604072848988078,0.6997501084634816,0.0,0.7560975609756098
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,index_tiebreak_v1,0.2,4935,4933,0.63,63,0.1930493429788444,0.19321282568893652,0.1908935080569678,0.6482546863347516,0.7852319906436471,0.6536408979588284,0.0,0.6470588235294118
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,include_all_exact_ties_v2,0.05,4935,4933,0.8,80,0.048631914834885104,0.048824655532852174,0.047630870727692676,0.8208089561398215,0.7397388136141956,0.7090415140658883,0.007013871242820528,0.8148148148148148
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,include_all_exact_ties_v2,0.1,4935,4933,0.73,73,0.09540906548477794,0.09559232945044087,0.09417264048503096,0.7535000516226423,0.7623833794550109,0.699809889426342,0.006213402306455928,0.75
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,include_all_exact_ties_v2,0.2,4935,4933,0.62,62,0.19789570055974345,0.1980582014307795,0.19591666888057108,0.6426711426088525,0.7874096446745562,0.6516597061542949,0.005138859917499547,0.6388888888888888
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,index_tiebreak_v1,0.05,4935,4933,0.9400000000000001,94,0.04502329113157762,0.04521676291214248,0.04532801113831389,0.9571779041803794,0.6418955181424577,0.6257283697953964,0.0,0.9565217391304348
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,index_tiebreak_v1,0.1,4935,4933,0.89,89,0.09887860117489881,0.09906116223624875,0.09949255040070307,0.9084471118579233,0.6413402247419868,0.6061524343691148,0.0,0.90625
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,index_tiebreak_v1,0.2,4935,4933,0.8,80,0.19787724360230202,0.19803974821259318,0.19849570916128462,0.8137950848970038,0.6392101195880736,0.5643979776509327,0.0,0.8125
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,include_all_exact_ties_v2,0.05,4935,4933,0.9400000000000001,94,0.04451749978988513,0.044711074040332845,0.04461513077062053,0.958538358604943,0.641346522010231,0.6254566812751182,0.0013604544245632247,0.9583333333333334
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,include_all_exact_ties_v2,0.1,4935,4933,0.89,89,0.09802964793367958,0.09821238098717719,0.09857010063041015,0.9094564950557417,0.6411589622463545,0.6063141015699355,0.0010093831978186683,0.9074074074074074
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,include_all_exact_ties_v2,0.2,4935,4933,0.8,80,0.1960956967409329,0.19625856228049068,0.19661551950707193,0.8151417642388226,0.6395991641966483,0.5655581151769209,0.001346679341819662,0.8125
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,index_tiebreak_v1,0.05,4935,4933,0.89,89,0.04299830852145326,0.043192190549710796,0.04273639414835804,0.9084471118579233,0.6745344419775035,0.6545740069222968,0.0,0.90625
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,index_tiebreak_v1,0.1,4935,4933,0.81,81,0.09212312468857485,0.09230705436347533,0.0930449892736111,0.8282350484191191,0.6992800732741586,0.652146741591251,0.0,0.8260869565217391
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,index_tiebreak_v1,0.2,4935,4933,0.68,68,0.1966111490048952,0.19677391011733233,0.19945981302190388,0.696708399448192,0.7307037775287859,0.6176912838879476,0.0,0.6956521739130435
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,include_all_exact_ties_v2,0.05,4935,4933,0.88,88,0.04536325260152623,0.04555665550821156,0.04450312106515109,0.9056912812876466,0.6759420561339714,0.6549220587590628,0.008993427219541637,0.9
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,include_all_exact_ties_v2,0.1,4935,4933,0.8,80,0.09702424942798932,0.09720718616838028,0.09812374916012825,0.8213967255509629,0.701704477533668,0.6515256242947534,0.007601640653963596,0.8157894736842105
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,include_all_exact_ties_v2,0.2,4935,4933,0.67,67,0.19693032479798772,0.19709302124758174,0.19946905152385114,0.6963086518968297,0.7318953118970114,0.6183078289857451,0.0061166265031784035,0.6923076923076923
